0.452200, 0.000000, 0.000000, 0.000000, 0.000000
0.828599, 1.000000, 0.000000, 0.000000, 0.000000
0.831106, 0.778355, -0.003501, 0.010477, 0.627728
0.843884, 0.775333, -0.003531, 0.010529, 0.631455
0.857111, 0.771372, -0.003606, 0.010455, 0.636288
0.873991, 0.767597, -0.003623, 0.010343, 0.640839
0.890300, 0.763343, -0.003671, 0.010249, 0.645901
0.906832, 0.759647, -0.003776, 0.010148, 0.650245
0.925429, 0.756245, -0.003909, 0.009994, 0.654201
0.941115, 0.752933, -0.003942, 0.009777, 0.658013
0.957068, 0.750535, -0.003833, 0.009541, 0.660750
0.973927, 0.748424, -0.003749, 0.009314, 0.663145
0.991262, 0.746482, -0.003734, 0.009148, 0.665332
1.008117, 0.744751, -0.003742, 0.009054, 0.667270
1.024266, 0.743346, -0.003790, 0.009065, 0.668835
1.041448, 0.742223, -0.003946, 0.009172, 0.670079
1.058399, 0.741232, -0.004152, 0.009356, 0.671170
1.078573, 0.740450, -0.004208, 0.009544, 0.672030
1.090917, 0.739772, -0.004066, 0.009696, 0.672776
1.107517, 0.739539, -0.003859, 0.009715, 0.673033
1.125080, 0.739381, -0.003507, 0.009718, 0.673208
1.141081, 0.739035, -0.003426, 0.009714, 0.673589
1.158152, 0.738550, -0.003563, 0.009704, 0.674120
1.174884, 0.738065, -0.003675, 0.009695, 0.674650
1.191947, 0.737635, -0.003750, 0.009609, 0.675121
1.208752, 0.737084, -0.002602, 0.007828, 0.675751
1.225529, 0.737325, -0.000967, 0.006394, 0.675507
1.241716, 0.737747, -0.000320, 0.006420, 0.675046
1.259245, 0.737045, -0.000233, 0.005635, 0.675821
1.275591, 0.736388, -0.000255, 0.004929, 0.676542
1.291222, 0.736288, -0.000028, 0.004617, 0.676653
1.307876, 0.735879, 0.000398, 0.003758, 0.677103
1.325130, 0.735446, 0.000641, 0.004417, 0.677569
1.341948, 0.735935, 0.000863, 0.007208, 0.677014
1.358170, 0.736884, 0.001280, 0.009996, 0.675944
1.375266, 0.737753, 0.002657, 0.012753, 0.674945
1.393037, 0.739466, 0.005126, 0.016909, 0.672962
1.408953, 0.743062, 0.009379, 0.022682, 0.668772
1.425439, 0.746826, 0.015018, 0.027582, 0.664278
1.441927, 0.749709, 0.021020, 0.031888, 0.660664
1.459316, 0.752505, 0.026728, 0.037510, 0.656975
1.477288, 0.756625, 0.032693, 0.045918, 0.651415
1.492792, 0.762364, 0.041332, 0.055541, 0.643434
1.509385, 0.766971, 0.050436, 0.063125, 0.636574
1.526535, 0.770744, 0.059721, 0.070646, 0.630394
1.541744, 0.774345, 0.068787, 0.078313, 0.624119
1.560875, 0.777112, 0.076070, 0.084320, 0.619032
1.575051, 0.780131, 0.084387, 0.090984, 0.613186
1.592621, 0.782067, 0.089956, 0.095311, 0.609257
1.609178, 0.784158, 0.096203, 0.100020, 0.604845
1.625072, 0.785887, 0.101567, 0.103951, 0.601050
1.642629, 0.787336, 0.106227, 0.107263, 0.597756
1.659566, 0.788744, 0.110909, 0.110495, 0.594452
1.675700, 0.789937, 0.115011, 0.113242, 0.591564
1.693353, 0.792282, 0.119605, 0.117323, 0.586702
1.710350, 0.790829, 0.128644, 0.125788, 0.584994
1.726101, 0.784239, 0.141715, 0.136893, 0.588342
1.742296, 0.778068, 0.155058, 0.147973, 0.590484
1.758833, 0.771499, 0.167990, 0.160107, 0.592397
1.777237, 0.764193, 0.180370, 0.172983, 0.594603
1.792466, 0.754720, 0.194802, 0.186267, 0.598126
1.809059, 0.746318, 0.206795, 0.196608, 0.601324
1.825665, 0.738471, 0.219620, 0.208210, 0.602558
1.844095, 0.731686, 0.232568, 0.220690, 0.601534
1.859566, 0.722297, 0.244962, 0.236449, 0.601974
1.876265, 0.713252, 0.253495, 0.250689, 0.603463
1.898310, 0.703636, 0.263367, 0.263950, 0.604867
1.910968, 0.691734, 0.281605, 0.276710, 0.604678
1.926402, 0.685925, 0.293703, 0.282443, 0.602886
1.942708, 0.680079, 0.310640, 0.291172, 0.596838
1.961270, 0.673808, 0.330664, 0.302031, 0.587726
1.976441, 0.664640, 0.350667, 0.314737, 0.579851
1.992859, 0.657022, 0.362668, 0.326407, 0.574676
2.009868, 0.650665, 0.371709, 0.339337, 0.568610
2.027657, 0.643690, 0.380956, 0.350729, 0.563493
2.042979, 0.634159, 0.391909, 0.360238, 0.560784
2.059652, 0.625824, 0.401650, 0.367175, 0.558752
2.076953, 0.620240, 0.407713, 0.373563, 0.556348
2.094339, 0.617892, 0.408685, 0.380216, 0.553734
2.110009, 0.616591, 0.410900, 0.387062, 0.548780
2.126633, 0.613877, 0.413892, 0.393439, 0.545026
2.143746, 0.607230, 0.417056, 0.400164, 0.545165
2.161486, 0.597918, 0.422810, 0.405779, 0.546873
2.177522, 0.586899, 0.432603, 0.411267, 0.547051
2.194365, 0.576944, 0.443186, 0.416589, 0.545138
2.209996, 0.566170, 0.454137, 0.421035, 0.544004
2.228474, 0.555632, 0.464599, 0.424137, 0.543625
2.244039, 0.545520, 0.474554, 0.427342, 0.542757
2.261016, 0.539991, 0.480590, 0.430882, 0.540170
2.276990, 0.534439, 0.487064, 0.435969, 0.535794
2.294775, 0.528533, 0.494160, 0.440532, 0.531404
2.311090, 0.521242, 0.504313, 0.445884, 0.524560
2.327446, 0.513004, 0.514784, 0.451452, 0.517702
2.344789, 0.503145, 0.526160, 0.457087, 0.510953
2.361399, 0.490728, 0.539314, 0.463800, 0.503205
2.377369, 0.478164, 0.552183, 0.470578, 0.494984
2.394608, 0.464954, 0.563991, 0.478470, 0.486619
2.410750, 0.449667, 0.577395, 0.488225, 0.475448
2.428941, 0.436800, 0.591095, 0.496420, 0.461931
2.444155, 0.423440, 0.603833, 0.506133, 0.447117
2.461550, 0.412540, 0.612223, 0.514529, 0.436180
2.477622, 0.399692, 0.622082, 0.523358, 0.423505
2.495461, 0.387176, 0.631724, 0.530606, 0.411676
2.512219, 0.373078, 0.641817, 0.538340, 0.398840
2.527955, 0.359618, 0.650609, 0.545971, 0.386392
2.544725, 0.346974, 0.659058, 0.552687, 0.373884
2.562983, 0.333817, 0.668406, 0.558665, 0.360129
2.578605, 0.318341, 0.679858, 0.563913, 0.344171
2.595045, 0.304063, 0.689829, 0.567958, 0.330313
2.612109, 0.289093, 0.700335, 0.571484, 0.315217
2.631125, 0.273970, 0.710835, 0.574604, 0.299139
2.645679, 0.258724, 0.720416, 0.578822, 0.281118
2.662020, 0.247773, 0.726865, 0.582132, 0.267205
2.678170, 0.235289, 0.733749, 0.585268, 0.252413
2.696699, 0.222451, 0.741121, 0.587153, 0.237709
2.712646, 0.205067, 0.750191, 0.588231, 0.221685
2.728694, 0.188211, 0.756939, 0.589449, 0.210166
2.745262, 0.171599, 0.762373, 0.591191, 0.199585
2.764257, 0.154226, 0.767875, 0.592943, 0.187084
2.778967, 0.133560, 0.773821, 0.595145, 0.170781
2.795110, 0.117859, 0.778115, 0.596576, 0.157301
2.812226, 0.098787, 0.783721, 0.596880, 0.140558
2.830127, 0.075803, 0.790187, 0.596025, 0.120884
2.845839, 0.049371, 0.796557, 0.594421, 0.098602
2.862420, 0.024823, 0.801197, 0.592744, 0.078240
2.879304, -0.000548, 0.805139, 0.590303, 0.057382
2.896477, -0.025054, 0.808055, 0.587421, 0.036811
2.912277, -0.048464, 0.810011, 0.584185, 0.016187
2.929346, -0.070229, 0.811028, 0.580773, -0.001891
2.946196, -0.093523, 0.811162, 0.576927, -0.020609
2.963780, -0.115131, 0.810635, 0.572807, -0.038844
2.979059, -0.136544, 0.809735, 0.567783, -0.057505
2.995956, -0.154735, 0.808901, 0.562360, -0.074071
3.013224, -0.174568, 0.807587, 0.555631, -0.092757
3.030614, -0.193854, 0.805012, 0.549478, -0.111579
3.046525, -0.212749, 0.801206, 0.544067, -0.129605
3.063072, -0.230220, 0.797040, 0.539044, -0.145457
3.079517, -0.247251, 0.792129, 0.533957, -0.162140
3.097745, -0.262239, 0.787154, 0.528862, -0.178674
3.112955, -0.277448, 0.781833, 0.522506, -0.196840
3.130225, -0.290172, 0.776720, 0.517461, -0.211517
3.146267, -0.304844, 0.769819, 0.512669, -0.227200
3.163392, -0.317299, 0.763807, 0.507713, -0.241141
3.180050, -0.329140, 0.757868, 0.501734, -0.256057
3.196807, -0.339888, 0.751812, 0.495966, -0.270687
3.213569, -0.350829, 0.745476, 0.490396, -0.284072
3.230763, -0.361635, 0.739020, 0.485489, -0.295585
3.246366, -0.371657, 0.733351, 0.479264, -0.307202
3.263633, -0.379931, 0.728594, 0.472620, -0.318485
3.280478, -0.388578, 0.722910, 0.465690, -0.330971
3.297660, -0.397727, 0.716617, 0.459661, -0.342031
3.313034, -0.408683, 0.709519, 0.453905, -0.351471
3.330166, -0.418415, 0.703637, 0.447906, -0.359450
3.346667, -0.429205, 0.698219, 0.438645, -0.368596
3.364216, -0.439028, 0.693446, 0.428148, -0.378253
3.380870, -0.447434, 0.687162, 0.419075, -0.389855
3.396990, -0.454717, 0.680164, 0.412267, -0.400806
3.413794, -0.461163, 0.673283, 0.406202, -0.411119
3.431875, -0.467429, 0.666830, 0.399757, -0.420765
3.446689, -0.474177, 0.660883, 0.392205, -0.429611
3.466080, -0.480131, 0.654960, 0.387136, -0.436610
3.480650, -0.487128, 0.645778, 0.382580, -0.446440
3.498181, -0.491130, 0.639055, 0.379678, -0.454141
3.514121, -0.497702, 0.630930, 0.375499, -0.461758
3.530629, -0.505533, 0.622945, 0.371293, -0.467458
3.547493, -0.514538, 0.613888, 0.367173, -0.472838
3.565232, -0.524001, 0.604241, 0.363242, -0.477881
3.581103, -0.531858, 0.595759, 0.358263, -0.483576
3.597783, -0.536889, 0.590147, 0.353015, -0.488731
3.613883, -0.541561, 0.584745, 0.347923, -0.493695
3.631335, -0.547258, 0.578237, 0.344892, -0.497192
3.647879, -0.555929, 0.568730, 0.343458, -0.499525
3.664246, -0.566351, 0.557896, 0.342034, -0.501010
3.680720, -0.578403, 0.544684, 0.341893, -0.501875
3.698285, -0.591776, 0.529696, 0.342294, -0.502055
3.714727, -0.606710, 0.512725, 0.341864, -0.502140
3.731846, -0.620069, 0.496613, 0.339509, -0.503611
3.748127, -0.631842, 0.480712, 0.335468, -0.507102
3.765558, -0.640875, 0.466542, 0.331237, -0.511761
3.781485, -0.649920, 0.451584, 0.324893, -0.517803
3.798505, -0.662884, 0.435801, 0.313838, -0.521698
3.814495, -0.680359, 0.416127, 0.297964, -0.524564
3.832032, -0.693581, 0.396202, 0.286415, -0.529089
3.848884, -0.704568, 0.373962, 0.278198, -0.535109
3.865410, -0.713450, 0.353115, 0.272530, -0.540395
3.881975, -0.721072, 0.333511, 0.268702, -0.544632
3.899672, -0.727884, 0.314538, 0.265673, -0.548333
3.915236, -0.729510, 0.300288, 0.264145, -0.554860
3.931836, -0.728761, 0.294347, 0.261302, -0.560346
3.948281, -0.732295, 0.289170, 0.252500, -0.562466
3.966577, -0.736870, 0.282727, 0.241901, -0.564421
3.982257, -0.740733, 0.273678, 0.232521, -0.567758
3.998534, -0.743824, 0.264536, 0.226971, -0.570290
4.015690, -0.747624, 0.254606, 0.221781, -0.571880
4.033014, -0.753411, 0.243504, 0.211623, -0.572968
4.050987, -0.759620, 0.230912, 0.197891, -0.574888
4.065062, -0.763357, 0.216368, 0.186984, -0.579231
4.082552, -0.765269, 0.204831, 0.179942, -0.583119
4.098824, -0.768211, 0.192107, 0.169152, -0.586800
4.116193, -0.770932, 0.181642, 0.157513, -0.589797
4.132089, -0.772436, 0.170335, 0.147065, -0.593886
4.149115, -0.772905, 0.159663, 0.139777, -0.597987
4.165583, -0.775026, 0.148239, 0.129705, -0.600447
4.183212, -0.777627, 0.136888, 0.117968, -0.602197
4.199693, -0.778511, 0.125023, 0.106870, -0.605696
4.215812, -0.778256, 0.114771, 0.097883, -0.609560
4.232292, -0.778026, 0.105362, 0.089339, -0.612856
4.249643, -0.777742, 0.095636, 0.080882, -0.615978
4.266044, -0.776951, 0.085357, 0.073037, -0.619457
4.282293, -0.775379, 0.076851, 0.067899, -0.623114
4.299326, -0.773212, 0.070414, 0.063935, -0.626975
4.316669, -0.771860, 0.065024, 0.057334, -0.629855
4.332479, -0.770983, 0.059295, 0.049792, -0.632131
4.349864, -0.769679, 0.052844, 0.045309, -0.634625
4.365945, -0.768610, 0.045006, 0.043015, -0.636681
4.383741, -0.767883, 0.038068, 0.042130, -0.638069
4.400192, -0.767653, 0.031029, 0.041262, -0.638783
4.416253, -0.768870, 0.024800, 0.039565, -0.637698
4.432616, -0.770791, 0.019489, 0.036285, -0.635756
4.450618, -0.771180, 0.015504, 0.033554, -0.635543
4.467012, -0.769607, 0.011949, 0.032872, -0.637559
4.483368, -0.768093, 0.009032, 0.032808, -0.639434
4.500129, -0.766793, 0.006669, 0.032850, -0.641019
4.517260, -0.766008, 0.005429, 0.032660, -0.641978
4.533265, -0.765531, 0.006730, 0.031143, -0.642610
4.550255, -0.764605, 0.009356, 0.029514, -0.643755
4.567153, -0.763157, 0.012208, 0.028312, -0.645478
4.585036, -0.761988, 0.012855, 0.027791, -0.646866
4.600051, -0.761292, 0.009860, 0.028561, -0.647705
4.617461, -0.761100, 0.006377, 0.029234, -0.647944
4.633708, -0.761128, 0.002416, 0.028188, -0.647985
4.651045, -0.760608, -0.001141, 0.026729, -0.648660
4.667600, -0.759553, -0.004839, 0.026081, -0.649904
4.684278, -0.758563, -0.008235, 0.025508, -0.651048
4.700732, -0.757591, -0.011523, 0.024960, -0.652150
4.718892, -0.756657, -0.014641, 0.024446, -0.653191
4.734197, -0.755653, -0.017947, 0.023907, -0.654290
4.751205, -0.754831, -0.020620, 0.023477, -0.655175
4.767739, -0.753944, -0.023472, 0.023024, -0.656115
4.785531, -0.753105, -0.026136, 0.022607, -0.656992
4.800810, -0.752230, -0.028886, 0.022183, -0.657893
4.818010, -0.751671, -0.031157, 0.021971, -0.658436
4.834537, -0.751551, -0.034204, 0.022223, -0.658413
4.851519, -0.751584, -0.036308, 0.022292, -0.658260
4.867826, -0.750923, -0.036403, 0.022124, -0.659014
4.884243, -0.749841, -0.035885, 0.022551, -0.660259
4.910034, -0.749380, -0.036001, 0.023626, -0.660738
4.918200, -0.749159, -0.035158, 0.024550, -0.661001
4.934834, -0.748942, -0.034312, 0.024273, -0.661301
4.951748, -0.748004, -0.033077, 0.023653, -0.662447
4.968379, -0.747231, -0.032878, 0.023246, -0.663344
4.984464, -0.746836, -0.032857, 0.022727, -0.663807
5.001393, -0.746230, -0.032373, 0.022302, -0.664527
5.018266, -0.745930, -0.031653, 0.022052, -0.664906
5.035924, -0.746188, -0.030003, 0.021014, -0.664726
5.051798, -0.747144, -0.028130, 0.018842, -0.663799
5.067729, -0.747782, -0.027256, 0.017337, -0.663158
5.084763, -0.747663, -0.026973, 0.016607, -0.663323
5.102296, -0.747257, -0.027911, 0.016152, -0.663752
5.118212, -0.746589, -0.030283, 0.016225, -0.664398
5.135106, -0.746090, -0.032118, 0.016393, -0.664868
5.152213, -0.745593, -0.033070, 0.016446, -0.665377
5.169796, -0.746026, -0.033097, 0.015075, -0.664923
5.184756, -0.746612, -0.031359, 0.012265, -0.664407
5.201737, -0.746440, -0.029761, 0.010524, -0.664703
5.218994, -0.746615, -0.028933, 0.009007, -0.664566
5.236813, -0.746756, -0.028197, 0.008158, -0.664450
5.251638, -0.746728, -0.027317, 0.008013, -0.664520
5.268603, -0.746698, -0.026593, 0.007810, -0.664586
5.285058, -0.746617, -0.026030, 0.007851, -0.664698
5.302914, -0.746537, -0.025440, 0.007851, -0.664811
5.319283, -0.746426, -0.024504, 0.007456, -0.664975
5.335716, -0.746197, -0.023899, 0.007416, -0.665254
5.352874, -0.745908, -0.023468, 0.007659, -0.665591
5.370415, -0.745590, -0.021503, 0.007445, -0.666017
5.385622, -0.745204, -0.021640, 0.008555, -0.666431
5.402956, -0.745055, -0.023354, 0.010033, -0.666518
5.419268, -0.744894, -0.022942, 0.010058, -0.666712
5.436725, -0.744591, -0.022021, 0.009546, -0.667090
5.452480, -0.744334, -0.021312, 0.009186, -0.667404
5.469024, -0.744176, -0.020899, 0.009002, -0.667596
5.486432, -0.744081, -0.020494, 0.008764, -0.667717
5.503112, -0.744023, -0.020075, 0.008540, -0.667798
5.519510, -0.743994, -0.019663, 0.008357, -0.667845
5.536042, -0.743910, -0.019256, 0.008185, -0.667953
5.552818, -0.743742, -0.018804, 0.008037, -0.668154
5.569998, -0.743554, -0.018339, 0.007911, -0.668378
5.586228, -0.743338, -0.017868, 0.007821, -0.668632
5.603134, -0.743014, -0.017348, 0.007776, -0.669006
5.620190, -0.742567, -0.016793, 0.007727, -0.669517
5.636879, -0.742175, -0.016311, 0.007704, -0.669964
5.652883, -0.741903, -0.015927, 0.007715, -0.670273
5.669859, -0.741705, -0.015620, 0.007681, -0.670501
5.686656, -0.741524, -0.015323, 0.007634, -0.670708
5.704530, -0.741443, -0.015090, 0.007579, -0.670803
5.719848, -0.741490, -0.014890, 0.007443, -0.670758
5.736647, -0.741554, -0.014708, 0.007279, -0.670693
5.753218, -0.741620, -0.014466, 0.007045, -0.670627
5.770837, -0.741640, -0.014175, 0.006807, -0.670614
5.787275, -0.741602, -0.013820, 0.006597, -0.670665
5.803510, -0.741512, -0.013494, 0.006423, -0.670774
5.819922, -0.741422, -0.013172, 0.006299, -0.670880
5.837859, -0.741306, -0.012825, 0.006293, -0.671015
5.853335, -0.741106, -0.012550, 0.006358, -0.671241
5.870704, -0.740924, -0.012337, 0.006414, -0.671445
5.886705, -0.740676, -0.012032, 0.006485, -0.671723
5.904703, -0.740489, -0.011798, 0.006520, -0.671934
5.920057, -0.740384, -0.011512, 0.006467, -0.672055
5.937648, -0.740326, -0.011242, 0.006385, -0.672123
5.953525, -0.740334, -0.010975, 0.006233, -0.672121
5.971541, -0.740417, -0.010758, 0.006045, -0.672034
5.987804, -0.740596, -0.010587, 0.005821, -0.671842
6.003773, -0.740839, -0.010442, 0.005613, -0.671578
6.020811, -0.741074, -0.010284, 0.005453, -0.671323
6.038941, -0.741288, -0.010142, 0.005297, -0.671090
6.053981, -0.741423, -0.009996, 0.005162, -0.670944
6.070778, -0.741487, -0.009871, 0.005099, -0.670875
6.087222, -0.741549, -0.009722, 0.005052, -0.670809
6.105179, -0.741529, -0.009539, 0.005024, -0.670834
6.121358, -0.741463, -0.009262, 0.004985, -0.670911
6.137930, -0.741378, -0.008973, 0.004951, -0.671010
6.154154, -0.741281, -0.008652, 0.004928, -0.671121
6.171359, -0.741247, -0.008382, 0.004842, -0.671163
6.187638, -0.741258, -0.008157, 0.004676, -0.671155
6.204711, -0.741298, -0.007967, 0.004519, -0.671113
6.221237, -0.741417, -0.007838, 0.004375, -0.670985
6.238501, -0.741615, -0.007781, 0.004228, -0.670767
6.254307, -0.741815, -0.007725, 0.004104, -0.670548
6.271153, -0.741998, -0.007639, 0.003994, -0.670346
6.287999, -0.742118, -0.007474, 0.003864, -0.670217
6.305720, -0.742117, -0.007270, 0.003758, -0.670220
6.321646, -0.742143, -0.007087, 0.003642, -0.670194
6.338569, -0.742163, -0.006910, 0.003535, -0.670175
6.355497, -0.742133, -0.006745, 0.003460, -0.670210
6.371973, -0.742061, -0.006637, 0.003390, -0.670291
6.388552, -0.742045, -0.006546, 0.003296, -0.670310
6.405469, -0.742075, -0.006444, 0.003182, -0.670278
6.421610, -0.742068, -0.006321, 0.003043, -0.670288
6.439272, -0.742125, -0.006275, 0.003074, -0.670225
6.455081, -0.741923, -0.007628, 0.004570, -0.670427
6.472029, -0.741508, -0.009075, 0.006643, -0.670849
6.488818, -0.741700, -0.010257, 0.009184, -0.670590
6.505851, -0.742575, -0.011449, 0.011642, -0.669564
6.522892, -0.743161, -0.011231, 0.013546, -0.668881
6.539074, -0.743112, -0.009040, 0.015375, -0.668929
6.555878, -0.744073, -0.003408, 0.013416, -0.667955
6.573212, -0.745684, 0.006587, 0.005805, -0.666242
6.589137, -0.746176, 0.018205, -0.004814, -0.665482
6.605443, -0.746489, 0.027587, -0.017163, -0.664604
6.622418, -0.747062, 0.035793, -0.032255, -0.663006
6.640064, -0.747326, 0.042576, -0.049382, -0.661251
6.656071, -0.747033, 0.048437, -0.068345, -0.659489
6.672901, -0.747256, 0.056675, -0.088889, -0.656121
6.688805, -0.748059, 0.069232, -0.115206, -0.649878
6.706842, -0.748328, 0.082215, -0.142293, -0.642650
6.722374, -0.746630, 0.098468, -0.173042, -0.634747
6.739094, -0.743966, 0.114450, -0.199759, -0.627306
6.756473, -0.740186, 0.134049, -0.230714, -0.617193
6.774136, -0.733701, 0.157040, -0.264063, -0.606046
6.789315, -0.725117, 0.181962, -0.297812, -0.593636
6.806098, -0.717718, 0.204996, -0.327209, -0.579475
6.822587, -0.707868, 0.234708, -0.357140, -0.562393
6.839675, -0.695561, 0.265389, -0.380980, -0.548286
6.857067, -0.681156, 0.292882, -0.399488, -0.539125
6.872559, -0.665120, 0.316610, -0.414525, -0.534362
6.889882, -0.650892, 0.336839, -0.426152, -0.530352
6.906937, -0.635601, 0.359300, -0.437133, -0.525195
6.923357, -0.621295, 0.379279, -0.449376, -0.517882
6.939713, -0.608358, 0.395337, -0.463245, -0.508933
6.957625, -0.595549, 0.409272, -0.477470, -0.499840
6.973705, -0.581805, 0.422910, -0.492331, -0.490164
6.990128, -0.570765, 0.433177, -0.504277, -0.481965
7.007228, -0.560104, 0.441904, -0.517276, -0.472683
7.024088, -0.548034, 0.449784, -0.534002, -0.460647
7.040154, -0.535026, 0.457857, -0.550692, -0.448166
7.057212, -0.523110, 0.466145, -0.562943, -0.438361
7.073613, -0.512372, 0.473272, -0.572309, -0.431220
7.090642, -0.504125, 0.477386, -0.579912, -0.426219
7.107203, -0.496851, 0.479952, -0.588003, -0.420757
7.124358, -0.489876, 0.482359, -0.596608, -0.414018
7.140408, -0.483049, 0.485073, -0.604427, -0.407475
7.157553, -0.477536, 0.486301, -0.611448, -0.401997
7.173546, -0.472123, 0.485943, -0.620399, -0.395050
7.190350, -0.464854, 0.487181, -0.631354, -0.384652
7.207462, -0.455684, 0.490847, -0.641974, -0.373216
7.225187, -0.447641, 0.493482, -0.650619, -0.364401
7.240768, -0.437399, 0.499182, -0.658701, -0.354419
